"Date & Time","use [kW]","gen [kW]","MaxVrmsA [V]","MaxVrmsB [V]","Renewable Power [kW]","Consumption (House) [kW]","VrmsA [V]","VrmsB [V]","I11 [A]","I12 [A]","I21 [A]","I22 [A]","I31 [A]","I32 [A]","F1 [Hz]","Grid Power [kW]","Generac Power [kW]","Current on Utility Tie [A]","Shop [kW]","Panel1 (HVAC) [kW]","Panel2 (H2O) [kW]","Panel3 (Kitchen) [kW]"
2023-11-01 12:25:00,-0.457200000,-3.337300000,122.467205817,122.780805832,2.880200000,-0.457100000,122.467205817,122.780805832,1.074200051,0.103700005,0.930800044,0.349800017,2.440800116,0.278100013,59.960602848,-3.337200000,-0.000100000,14.144200672,-0.000100000,-0.118000000,-0.104800000,-0.234300000
2023-11-01 12:24:50,-0.454800000,-3.327200000,122.580105822,122.886605837,2.872900000,-0.454700000,122.580105822,122.886605837,1.067700051,0.107200005,0.928200044,0.351300017,2.427900115,0.276500013,59.971002848,-3.327500000,0.000300000,14.099700670,-0.000100000,-0.117500000,-0.105000000,-0.232200000
2023-11-01 12:24:40,-0.460000000,-3.333500000,122.610805824,122.926405839,2.874000000,-0.459900000,122.610805824,122.926405839,1.083800051,0.104900005,0.929700044,0.352000017,2.472700117,0.276100013,59.973402849,-3.333800000,0.000300000,14.112400670,-0.000100000,-0.118700000,-0.104900000,-0.236300000
2023-11-01 12:24:30,-0.461200000,-3.328200000,122.724105829,123.027105843,2.867300000,-0.461100000,122.724105829,123.027105843,1.058100050,0.106500005,0.999200047,0.353900017,2.435500116,0.276800013,59.964902848,-3.328300000,0.000100000,14.109900670,-0.000100000,-0.116700000,-0.111800000,-0.232600000
2023-11-01 12:24:20,-0.455000000,-3.338700000,122.710205828,123.033005844,2.884300000,-0.454800000,122.710205828,123.033005844,1.064400051,0.105800005,0.931000044,0.354100017,2.426400115,0.276500013,59.971202848,-3.338900000,0.000200000,14.130200671,-0.000200000,-0.117300000,-0.105200000,-0.232300000
2023-11-01 12:24:10,-0.455200000,-3.321500000,122.648305825,122.952905840,2.866500000,-0.455200000,122.648305825,122.952905840,1.052000050,0.107000005,0.972700046,0.421400020,2.423900115,0.277000013,59.970702848,-3.321700000,0.000200000,14.066400668,-0.000000000,-0.116200000,-0.106700000,-0.232300000
2023-11-01 12:24:00,-0.453800000,-3.308100000,122.581405822,122.894105837,2.854400000,-0.453800000,122.581405822,122.894105837,1.055400050,0.105600005,0.930900044,0.351800017,2.423200115,0.276900013,59.980602849,-3.308200000,0.000100000,14.017500666,-0.000000000,-0.116400000,-0.105300000,-0.232100000
2023-11-01 12:23:50,-0.459900000,-3.315300000,122.514405819,122.820705834,2.856000000,-0.459700000,122.514405819,122.820705834,1.058900050,0.108300005,1.010400048,0.464000022,2.453200117,0.276700013,59.978002849,-3.315500000,0.000200000,14.050600667,-0.000200000,-0.116700000,-0.108500000,-0.234500000
2023-11-01 12:23:40,-0.464000000,-3.311300000,122.509105819,122.812805833,2.847300000,-0.464000000,122.509105819,122.812805833,1.063200050,0.105100005,0.930900044,0.349200017,2.531000120,0.277600013,59.999602850,-3.311300000,-0.000000000,14.008800665,-0.000000000,-0.117100000,-0.105000000,-0.241900000
2023-11-01 12:23:30,-0.455500000,-3.341600000,122.873805836,123.181405851,2.886600000,-0.455400000,122.873805836,123.181405851,1.062600050,0.106500005,0.929500044,0.355400017,2.426100115,0.277700013,59.988402849,-3.341900000,0.000300000,14.122500671,-0.000100000,-0.117500000,-0.105200000,-0.232700000
2023-11-01 12:23:20,-0.456500000,-3.348700000,122.939705839,123.192905851,2.892700000,-0.456300000,122.939705839,123.192905851,1.065800051,0.107000005,0.928300044,0.356500017,2.431500115,0.277700013,59.984702849,-3.348800000,0.000100000,14.144000672,-0.000200000,-0.117700000,-0.105300000,-0.233300000
2023-11-01 12:23:10,-0.464200000,-3.341300000,122.948705840,123.196805852,2.877300000,-0.464200000,122.948705840,123.196805852,1.069100051,0.106500005,0.996800047,0.356800017,2.444200116,0.277600013,59.982602849,-3.341500000,0.000200000,14.141500672,-0.000000000,-0.118200000,-0.111900000,-0.234100000
2023-11-01 12:23:00,-0.458600000,-3.366500000,122.861205836,123.114205848,2.908200000,-0.458500000,122.861205836,123.114205848,1.065600051,0.105700005,0.934000044,0.355400017,2.465300117,0.277200013,59.964002848,-3.366600000,0.000100000,14.218600675,-0.000100000,-0.117700000,-0.105500000,-0.235300000
2023-11-01 12:22:50,-0.462500000,-3.360900000,122.887805837,123.128505848,2.898700000,-0.462400000,122.887805837,123.128505848,1.063800051,0.104500005,1.025200049,0.486800023,2.481300118,0.276700013,59.978302849,-3.361000000,0.000100000,14.204300675,-0.000100000,-0.117500000,-0.109600000,-0.235300000
2023-11-01 12:22:40,-0.444300000,-3.381700000,122.926605839,123.183605851,2.937700000,-0.444200000,122.926605839,123.183605851,1.068800051,0.107600005,0.933000044,0.357200017,2.259900107,0.277900013,59.988902849,-3.381800000,0.000100000,14.316500680,-0.000100000,-0.117900000,-0.105600000,-0.220700000
2023-11-01 12:22:30,-0.424100000,-3.410300000,122.938605839,123.227405853,2.986800000,-0.423900000,122.938605839,123.227405853,1.068700051,0.108500005,0.934600044,0.356500017,1.967400093,0.279100013,59.988502849,-3.410500000,0.000200000,14.492000688,-0.000200000,-0.117600000,-0.105800000,-0.200500000
2023-11-01 12:22:20,-0.414100000,-3.417600000,122.947605840,123.236505853,3.003900000,-0.414000000,122.947605840,123.236505853,1.063800051,0.104300005,0.937200045,0.357300017,1.856100088,0.277300013,59.994402850,-3.417800000,0.000200000,14.550400691,-0.000100000,-0.117000000,-0.105800000,-0.191200000
2023-11-01 12:22:10,-0.414100000,-3.401400000,122.911605838,123.278305855,2.987500000,-0.414100000,122.911605838,123.278305855,1.062200050,0.105500005,0.933900044,0.356800017,1.861100088,0.278100013,59.990002849,-3.401600000,0.000200000,14.482500688,-0.000000000,-0.117000000,-0.105300000,-0.191800000
2023-11-01 12:22:00,-0.414400000,-3.339500000,122.825605834,123.120705848,2.925700000,-0.414200000,122.825605834,123.120705848,1.064700051,0.105100005,0.936200044,0.354500017,1.858300088,0.277200013,59.988102849,-3.339700000,0.000200000,14.248800677,-0.000200000,-0.117200000,-0.105600000,-0.191400000
2023-11-01 12:21:50,-0.420500000,-3.388700000,122.889005837,123.180805851,2.968800000,-0.420500000,122.889005837,123.180805851,1.062500050,0.107400005,1.003800048,0.355400017,1.860800088,0.276500013,59.997202850,-3.389300000,0.000600000,14.465700687,-0.000000000,-0.117000000,-0.112100000,-0.191400000
2023-11-01 12:21:40,-0.414800000,-3.377400000,122.906705838,123.193905851,2.963200000,-0.414600000,122.906705838,123.193905851,1.065200051,0.107600005,0.936300044,0.355700017,1.859700088,0.278900013,59.988802849,-3.377600000,0.000200000,14.397500684,-0.000200000,-0.117300000,-0.105700000,-0.191600000
2023-11-01 12:21:30,-0.413400000,-3.412600000,122.821605834,123.107905847,2.999700000,-0.413400000,122.821605834,123.107905847,1.059000050,0.109000005,0.937300045,0.354200017,1.857400088,0.277900013,59.987302849,-3.413100000,0.000500000,14.546100691,-0.000000000,-0.116600000,-0.105600000,-0.191200000
2023-11-01 12:21:20,-0.417200000,-3.440800000,122.844605835,123.124805848,3.023800000,-0.417100000,122.844605835,123.124805848,1.072200051,0.107800005,0.939100045,0.355000017,1.868700089,0.279000013,59.988202849,-3.440800000,-0.000000000,14.656400696,-0.000100000,-0.118000000,-0.106000000,-0.193100000
2023-11-01 12:21:10,-0.427800000,-3.432800000,122.893905837,123.165005850,3.005500000,-0.427700000,122.893905837,123.165005850,1.059500050,0.108700005,0.936700044,0.354300017,1.948000093,0.277400013,59.998802850,-3.433100000,0.000300000,14.560400692,-0.000100000,-0.116600000,-0.105800000,-0.205300000
2023-11-01 12:21:00,-0.429200000,-3.412100000,122.883805837,123.161005850,2.983500000,-0.429000000,122.883805837,123.161005850,1.066700051,0.108900005,0.937800045,0.355000017,1.948600093,0.278500013,60.000302850,-3.412300000,0.000200000,14.482500688,-0.000200000,-0.117500000,-0.106000000,-0.205500000
2023-11-01 12:20:50,-0.429000000,-3.385900000,123.034605844,123.310105857,2.957100000,-0.429000000,123.034605844,123.310105857,1.068400051,0.109600005,0.935300044,0.357200017,1.946200092,0.278500013,59.995402850,-3.386100000,0.000200000,14.362900682,-0.000000000,-0.117700000,-0.105600000,-0.205700000
2023-11-01 12:20:40,-0.418500000,-3.317600000,123.029505844,123.322105857,2.899500000,-0.418400000,123.029505844,123.322105857,1.071500051,0.109600005,0.968100046,0.357300017,1.853700088,0.278800013,59.989602849,-3.317800000,0.000200000,14.159500673,-0.000100000,-0.118100000,-0.109000000,-0.191300000
2023-11-01 12:20:30,-0.418800000,-3.183500000,122.978605841,123.279005855,2.764900000,-0.418800000,122.978605841,123.279005855,1.081600051,0.109700005,0.965300046,0.357200017,1.859000088,0.279000013,59.985202849,-3.183700000,0.000200000,13.629500647,-0.000000000,-0.118800000,-0.108400000,-0.191600000
2023-11-01 12:20:20,-0.413300000,-3.229300000,122.866205836,123.156005850,2.816500000,-0.413100000,122.866205836,123.156005850,1.069200051,0.109200005,0.934000044,0.354300017,1.845600088,0.278100013,59.982902849,-3.229400000,0.000100000,13.812200656,-0.000200000,-0.117600000,-0.105400000,-0.190100000
2023-11-01 12:20:10,-0.412700000,-3.211600000,122.963905840,123.247405854,2.799200000,-0.412700000,122.963905840,123.247405854,1.057800050,0.107900005,0.932800044,0.357100017,1.846400088,0.278600013,59.978802849,-3.211900000,0.000300000,13.727600652,-0.000000000,-0.116600000,-0.105500000,-0.190600000
2023-11-01 12:20:00,-0.413400000,-3.176600000,122.933305839,123.225605853,2.763800000,-0.413200000,122.933305839,123.225605853,1.066200051,0.106000005,0.930400044,0.356100017,1.845200088,0.278600013,59.957602848,-3.176800000,0.000200000,13.589000645,-0.000200000,-0.117300000,-0.105300000,-0.190600000
2023-11-01 12:19:50,-0.412500000,-2.991900000,122.967205841,123.245505854,2.579900000,-0.412400000,122.967205841,123.245505854,1.056200050,0.107900005,0.930600044,0.356700017,1.854700088,0.278900013,59.990802849,-2.992200000,0.000300000,12.846300610,-0.000100000,-0.116400000,-0.105300000,-0.190700000
2023-11-01 12:19:40,-0.413700000,-2.993300000,123.015205843,123.289705856,2.580000000,-0.413700000,123.015205843,123.289705856,1.068500051,0.104500005,0.930300044,0.356400017,1.852500088,0.278500013,59.997902850,-2.993700000,0.000400000,12.847200610,-0.000000000,-0.117700000,-0.105100000,-0.190900000
2023-11-01 12:19:30,-0.413200000,-3.055400000,122.950005840,123.229205853,2.642200000,-0.413200000,122.950005840,123.229205853,1.061000050,0.106800005,0.932500044,0.355500017,1.853000088,0.277800013,59.998302850,-3.055400000,-0.000000000,13.099200622,-0.000000000,-0.116900000,-0.105300000,-0.191000000
2023-11-01 12:19:20,-0.419300000,-3.085200000,122.853605835,123.133805849,2.666400000,-0.419200000,122.853605835,123.133805849,1.064800051,0.105800005,0.997800047,0.353300017,1.852300088,0.278800013,60.014302851,-3.085500000,0.000300000,13.257500630,-0.000100000,-0.117100000,-0.111700000,-0.190400000
2023-11-01 12:19:10,-0.412000000,-3.165500000,122.827405834,123.105705847,2.753800000,-0.411900000,122.827405834,123.105705847,1.054900050,0.106700005,0.932700044,0.353000017,1.852800088,0.278200013,60.005802850,-3.165600000,0.000100000,13.555300644,-0.000100000,-0.116200000,-0.105200000,-0.190500000
2023-11-01 12:19:00,-0.413500000,-3.327500000,122.855405835,123.137605849,2.914200000,-0.413400000,122.855405835,123.137605849,1.066800051,0.108800005,0.931200044,0.354100017,1.859900088,0.277800013,60.006302850,-3.327500000,-0.000000000,14.203400675,-0.000100000,-0.117300000,-0.105100000,-0.191000000
2023-11-01 12:18:50,-0.413400000,-3.375500000,122.870805836,123.161405850,2.962200000,-0.413400000,122.870805836,123.161405850,1.065200051,0.108900005,0.931500044,0.354900017,1.860200088,0.278500013,59.997702850,-3.375600000,0.000100000,14.393900684,-0.000000000,-0.117300000,-0.105200000,-0.190900000
2023-11-01 12:18:40,-0.413400000,-3.330500000,122.843105835,123.131505848,2.917700000,-0.413200000,122.843105835,123.131505848,1.065500051,0.107200005,0.932400044,0.354800017,1.856500088,0.277700013,60.000602850,-3.330700000,0.000200000,14.217500675,-0.000200000,-0.117200000,-0.105400000,-0.190600000
2023-11-01 12:18:30,-0.414200000,-3.286100000,122.959905840,123.245705854,2.872100000,-0.414200000,122.959905840,123.245705854,1.074400051,0.107400005,0.930400044,0.357000017,1.855400088,0.278400013,60.000602850,-3.286300000,0.000200000,14.033700667,-0.000000000,-0.118000000,-0.105500000,-0.190700000
2023-11-01 12:18:20,-0.414400000,-3.147900000,122.966405841,123.251905854,2.733900000,-0.414300000,122.966405841,123.251905854,1.078200051,0.106000005,0.933200044,0.356600017,1.855200088,0.278400013,59.992402849,-3.148100000,0.000200000,13.479300640,-0.000100000,-0.118500000,-0.105200000,-0.190600000
2023-11-01 12:18:10,-0.414600000,-3.000000000,122.968005841,123.247005854,2.585900000,-0.414400000,122.968005841,123.247005854,1.069700051,0.106300005,0.932500044,0.356600017,1.858300088,0.278700013,59.986802849,-3.000100000,0.000100000,12.880000612,-0.000200000,-0.117800000,-0.105500000,-0.191100000
2023-11-01 12:18:00,-0.420000000,-3.109700000,122.950805840,123.238005853,2.689800000,-0.420000000,122.950805840,123.238005853,1.070300051,0.107000005,0.998000047,0.356500017,1.857000088,0.278600013,59.986302849,-3.109800000,0.000100000,13.348200634,-0.000000000,-0.117700000,-0.111700000,-0.190600000
2023-11-01 12:17:50,-0.413200000,-3.183300000,122.938905839,123.227805853,2.770300000,-0.413200000,122.938905839,123.227805853,1.066400051,0.107100005,0.931600044,0.355500017,1.853800088,0.277100013,59.997902850,-3.183500000,0.000200000,13.618200647,-0.000000000,-0.117600000,-0.105400000,-0.190200000
2023-11-01 12:17:40,-0.413500000,-3.192800000,123.019705843,123.304005857,2.779700000,-0.413400000,123.019705843,123.304005857,1.061700050,0.108000005,0.929700044,0.357600017,1.859800088,0.278000013,60.003002850,-3.193000000,0.000200000,13.643300648,-0.000100000,-0.117200000,-0.105300000,-0.190900000
2023-11-01 12:17:30,-0.413700000,-3.177800000,123.007605843,123.289705856,2.764400000,-0.413600000,123.007605843,123.289705856,1.064800051,0.106800005,0.930800044,0.355900017,1.861600088,0.278700013,60.003002850,-3.177900000,0.000100000,13.584900645,-0.000100000,-0.117300000,-0.105200000,-0.191100000
2023-11-01 12:17:20,-0.413600000,-3.361300000,122.975505841,123.266605855,2.948000000,-0.413600000,122.975505841,123.266605855,1.071900051,0.105800005,0.932000044,0.355500017,1.861600088,0.278000013,60.017002851,-3.361600000,0.000300000,14.325300680,-0.000000000,-0.117900000,-0.105300000,-0.190400000
2023-11-01 12:17:10,-0.415000000,-3.465300000,122.999605842,123.280105855,3.050700000,-0.414800000,122.999605842,123.280105855,1.056200050,0.106500005,0.930700044,0.355500017,1.879700089,0.279200013,60.025702851,-3.465300000,-0.000000000,14.726900699,-0.000200000,-0.116500000,-0.105300000,-0.193000000
2023-11-01 12:17:00,-0.415400000,-3.476100000,123.085505846,123.371105860,3.060800000,-0.415400000,123.085505846,123.371105860,1.064400051,0.107700005,0.933300044,0.357200017,1.877100089,0.278900013,60.031602851,-3.476200000,0.000100000,14.766600701,-0.000000000,-0.117600000,-0.105500000,-0.192300000
2023-11-01 12:16:50,-0.415600000,-3.472800000,123.084805846,123.362905859,3.057900000,-0.415400000,123.084805846,123.362905859,1.065000051,0.106900005,0.934400044,0.356900017,1.874400089,0.278000013,60.018402851,-3.473100000,0.000300000,14.750000701,-0.000200000,-0.117500000,-0.105600000,-0.192300000
2023-11-01 12:16:40,-0.421100000,-3.469000000,122.904505838,123.194005851,3.048200000,-0.421100000,122.904505838,123.194005851,1.059700050,0.106900005,0.995100047,0.355600017,1.880100089,0.278400013,60.001102850,-3.469300000,0.000300000,14.780400702,-0.000000000,-0.117100000,-0.111500000,-0.192500000
2023-11-01 12:16:30,-0.415200000,-3.481400000,122.958305840,123.235705853,3.066600000,-0.415000000,122.958305840,123.235705853,1.063000050,0.105900005,0.931500044,0.356700017,1.872600089,0.278300013,59.997302850,-3.481400000,-0.000000000,14.794900703,-0.000200000,-0.117500000,-0.105500000,-0.192000000
2023-11-01 12:16:20,-0.416000000,-3.484900000,122.894205837,123.179205851,3.069000000,-0.416000000,122.894205837,123.179205851,1.077100051,0.106400005,0.933500044,0.354900017,1.880900089,0.278800013,59.994402850,-3.485000000,0.000100000,14.817800704,-0.000000000,-0.118300000,-0.105300000,-0.192400000
2023-11-01 12:16:10,-0.428800000,-3.468200000,122.936405839,123.210105852,3.039700000,-0.428700000,122.936405839,123.210105852,1.059100050,0.108400005,0.934500044,0.355700017,1.958800093,0.278300013,60.001102850,-3.468300000,0.000100000,14.690100698,-0.000100000,-0.116900000,-0.105700000,-0.206100000
2023-11-01 12:16:00,-0.428700000,-3.468600000,122.988205842,123.254105854,3.040400000,-0.428500000,122.988205842,123.254105854,1.061200050,0.107300005,0.930000044,0.356000017,1.958800093,0.278300013,60.007902850,-3.468700000,0.000100000,14.682200697,-0.000200000,-0.117300000,-0.105200000,-0.206000000
2023-11-01 12:15:50,-0.428500000,-3.472200000,122.983805841,123.245605854,3.043800000,-0.428500000,122.983805841,123.245605854,1.055700050,0.106500005,0.930400044,0.355700017,1.962000093,0.277900013,60.019302851,-3.472300000,0.000100000,14.696400698,-0.000000000,-0.116500000,-0.105500000,-0.206500000
2023-11-01 12:15:40,-0.416000000,-3.473200000,123.039005844,123.326005858,3.057600000,-0.415900000,123.039005844,123.326005858,1.065900051,0.107000005,0.932200044,0.356900017,1.871600089,0.277700013,60.008602850,-3.473400000,0.000200000,14.750000701,-0.000100000,-0.117600000,-0.105400000,-0.192900000
2023-11-01 12:15:30,-0.413400000,-3.481500000,123.107205847,123.388305861,3.068800000,-0.413200000,123.107205847,123.388305861,1.059200050,0.107800005,0.930100044,0.359300017,1.854900088,0.277800013,59.995102850,-3.481800000,0.000300000,14.776300702,-0.000200000,-0.117100000,-0.105500000,-0.190600000
2023-11-01 12:15:20,-0.419600000,-3.484500000,123.039705844,123.334405858,3.065000000,-0.419600000,123.039705844,123.334405858,1.060300050,0.107600005,0.996900047,0.358600017,1.857000088,0.279200013,59.984802849,-3.484600000,0.000100000,14.826600704,-0.000000000,-0.117000000,-0.111900000,-0.190700000
